"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"Anastoechus_spp";0,0509361294878456;0,0509174941881852;0,0509543006002717;"2020";3;"floral visitors";"nesting_larvae_phenology"
"2";"Andrena_spp";0,0624201237734102;0,062400231846376;0,0624393118080539;"2020";3;"floral visitors";"nesting_larvae_phenology"
"3";"Bombylius_major";0,0509367092283696;0,0509211820277877;0,0509539288766015;"2020";3;"floral visitors";"nesting_larvae_phenology"
"4";"Calliphoridae";0,0960083022934304;0,0959891242139175;0,0960281029794622;"2020";3;"floral visitors";"nesting_larvae_phenology"
"5";"Dilophus_spp";0,0898587224390348;0,0898401485583776;0,0898786222515341;"2020";3;"floral visitors";"nesting_larvae_phenology"
"6";"Geometridae";0,0613425889425141;0,0613244367496249;0,0613590795556394;"2020";3;"floral visitors";"nesting_larvae_phenology"
"7";"Lasioglossum_malachurum";0,0576592709094395;0,057638068511006;0,0576794060329378;"2020";3;"floral visitors";"nesting_larvae_phenology"
"8";"Musca_spp";0,098032377491236;0,0980137365748177;0,0980515871588064;"2020";3;"floral visitors";"nesting_larvae_phenology"
"9";"Nemotelus_spp";0,0673808005773729;0,067364035434464;0,0673983007204712;"2020";3;"floral visitors";"nesting_larvae_phenology"
"10";"Pangonius_spp";0,067019576423505;0,0670004949837257;0,0670383418821278;"2020";3;"floral visitors";"nesting_larvae_phenology"
"11";"Pieris_brassicae";0,0535509108572732;0,0535337829114252;0,0535673736980955;"2020";3;"floral visitors";"nesting_larvae_phenology"
"12";"Sarcophaga_spp";0,0807071163947506;0,0806865923370974;0,080727262993594;"2020";3;"floral visitors";"nesting_larvae_phenology"
"13";"Sphaerophoria_scripta";0,066049076445013;0,0660290976421504;0,0660684241906881;"2020";3;"floral visitors";"nesting_larvae_phenology"
"14";"Ulidiidae";0,0980982947368052;0,098078623937828;0,0981188917248121;"2020";3;"floral visitors";"nesting_larvae_phenology"
