"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,080160962718723;0,0798368622625888;0,0804853673347566;"2019";2;"plants";"nesting_larvae_phenology"
"2";"CETE";0,0586855878070875;0,0583446142861979;0,0589987261166675;"2019";2;"plants";"nesting_larvae_phenology"
"3";"CHFU";0,0272078781263417;0,0270120735475501;0,0273827789032936;"2019";2;"plants";"nesting_larvae_phenology"
"4";"CHMI";0,0357810418789405;0,0355889509585642;0,0359736956124007;"2019";2;"plants";"nesting_larvae_phenology"
"5";"HOMA";0,208858103423551;0,208413969274043;0,209324277742661;"2019";2;"plants";"nesting_larvae_phenology"
"6";"LEMA";0,235842066276775;0,23535661239379;0,236269022068286;"2019";2;"plants";"nesting_larvae_phenology"
"7";"MESP";0,0451751896701096;0,0449610643350971;0,0453966832320532;"2019";2;"plants";"nesting_larvae_phenology"
"8";"PAIN";0,0297206745286904;0,0295432006671921;0,0299056717218878;"2019";2;"plants";"nesting_larvae_phenology"
"9";"PLCO";0,0617568289031178;0,0614752936918988;0,0620322257332025;"2019";2;"plants";"nesting_larvae_phenology"
"10";"POMA";0,0374659744844939;0,0372594220324983;0,0376638723205433;"2019";2;"plants";"nesting_larvae_phenology"
"11";"PUPA";0,0389585534949123;0,038732179057889;0,0391885648158182;"2019";2;"plants";"nesting_larvae_phenology"
"12";"SASO";0,0571189674019982;0,0568456077907225;0,0573823396314474;"2019";2;"plants";"nesting_larvae_phenology"
"13";"SCLA";0,051892646367013;0,051629429264924;0,052165101174161;"2019";2;"plants";"nesting_larvae_phenology"
"14";"SOAS";0,0313755249182455;0,0311301906879601;0,031636991281445;"2019";2;"plants";"nesting_larvae_phenology"
