"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0479924902818579;0,0323076906772299;0,0685907791533964;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"2";"CETE";0,035746259908941;0,0227188288159797;0,0513885185713709;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"3";"CHFU";0,0158855492409011;0,0084126942488637;0,0267981493449353;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"4";"CHMI";0,0117123763573703;0,00688544759288391;0,0178472887409884;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"5";"HOMA";0,0632777366277312;0,0330814254096266;0,105838066960101;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"6";"LEMA";0,0106558600955736;0,00576102790931202;0,0174985938551891;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"7";"MESP";0,0617127697924522;0,0412136088792791;0,0842461231538855;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"8";"PAIN";0,0893846870985401;0,0589995695091402;0,128413288735974;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"9";"PLCO";0,0138423080255418;0,00876023961926773;0,0201642794971851;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"10";"POMA";0,0895121265217719;0,0636106707562461;0,120467448524109;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"11";"POMO";0,030603871268738;0,0205710016718217;0,0439835851922222;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"12";"PUPA";0,0215954972196364;0,0157773421092876;0,0289331788975525;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"13";"RAPE";0,0201131647527543;0,0058054724140227;0,0409267255285063;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"14";"SASO";0,0424852873957136;0,0285190782342599;0,0613650595140194;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"15";"SCLA";0,0115960237127769;0,00752974987441334;0,0163826588106965;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"16";"SOAS";0,0275578709551639;0,0121165345948238;0,0463089980181436;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"17";"SPRU";0,0313885735165678;0,0230403022110315;0,0417583108754315;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"18";"Agriotes_spp";0,0090658926093456;0,00335138082117106;0,0188235719086887;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"19";"Aiolopus_strepens";0,0124865412826881;0,00649284274625892;0,0237369399623516;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"20";"Aphis_fabae";0,0392649570629845;0,00501443684252938;0,0974556155447903;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"21";"Brassicogethes_spp";0,0348994345045966;0,0195610114155085;0,0579478135388001;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"22";"Cochlicella_barbara";0,0521914666202461;0,0231317591990372;0,105150633374212;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"23";"Cryptocephalus_spp";0,0132372499209073;0,00770794072692953;0,020742937786968;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"24";"Dolycoris_spp";0,00654802295890915;0,00336861964977111;0,0112079642316734;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"25";"Lagorina_sericea";0,00957888563804582;0,00577881072156847;0,014355236302108;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"26";"Lasiocampa_trifolii_caterpillar";0,0150040188632556;0,00718838789106154;0,0271619331151961;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"27";"Malachius_bipustulatus";0,0265564737195258;0,00770622805904314;0,0574724735086214;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"28";"Oedemeridae";0,00959595594434483;0,00606165463958429;0,0142429219040989;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"29";"Psilothrix_viridicoerulea";0,0544506292939634;0,0304300419238256;0,0882467774307497;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"30";"Scyphophorus_spp";0,00823409197409956;0,0039163312917611;0,0162678270149023;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"31";"Tessellana_tessellata";0,0341682587641551;0,011783506159882;0,0646567655770189;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"32";"Theba_pisana";0,0429790761374472;0,0199210970843349;0,0734807268881541;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
"33";"Thysanoptera";0,00667659193345331;0,00442471743557546;0,00933503756794276;"2020";7;"plants-herbivores";"nesting_larvae_phenology"
