"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0586314275534608;0,0579162095121902;0,0593447403299798;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"2";"CETE";0,037522838067526;0,0369884850033329;0,0380923981842532;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"3";"CHFU";0,0298161663374936;0,0293791144889345;0,0302521308665834;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"4";"CHMI";0,0337327872410736;0,0332550280042481;0,0341866810729509;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"5";"HOMA";0,0431913881045932;0,0426677707725994;0,0437614863301137;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"6";"LEMA";0,027360217558319;0,026817641455864;0,0278431421331311;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"7";"MESP";0,0453859848451854;0,0448782079393069;0,0458868600775778;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"8";"PAIN";0,0238812007299149;0,0235048457435149;0,024268552398996;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"9";"PLCO";0,0320427471337668;0,031550582347906;0,0325542851472784;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"10";"POMA";0,0374686695527303;0,0369320332511228;0,0380207337538819;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"11";"PUPA";0,0280043567075939;0,0275290497356068;0,0284918305162647;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"12";"SASO";0,0389839429280934;0,0384354343870663;0,0395289606315666;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"13";"SCLA";0,0246508259793126;0,0242765323699129;0,0250946293938355;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"14";"SOAS";0,0196207539184338;0,0192267879336324;0,0200598469118333;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"15";"Andrena_cinerea";0,0386657777931408;0,0381271421074155;0,0392032658919268;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"16";"Colias_croceus";0,0271452691713376;0,0267357585133068;0,0275888595487362;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"17";"Dilophus_spp";0,126209668821141;0,125132920326286;0,127281500701598;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"18";"Empis_tesellata";0,0171693810989414;0,0168656626650661;0,0175084224982047;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"19";"Eupeodes_corollae";0,065232620633203;0,0645284939617712;0,065939928268769;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"20";"Melanopangonius_spp";0,0300279792101222;0,0295402902784587;0,0304983723571955;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"21";"Musca_spp";0,0316767660046414;0,0312454479015955;0,0321286791225209;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"22";"Odontomyia_spp";0,0656411079915028;0,0649208432618895;0,0664068312379165;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"23";"Scaeva_spp";0,039548211952945;0,0390600261395476;0,0400163213824017;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
"24";"Sphaerophoria_scripta";0,0783899106655278;0,0774371125390087;0,0793537599151973;"2019";1;"plants-floral visitors";"nesting_larvae_phenology"
