"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"Anastoechus_spp";0,0282975709201199;0,0281617731643249;0,0284363710235103;"2020";8;"floral visitors";"nesting_larvae"
"2";"Andrena_humilis";0,0672640176274541;0,0670127119688317;0,0675150576511037;"2020";8;"floral visitors";"nesting_larvae"
"3";"Andrena_spp";0,0670990702180663;0,0668548356732687;0,0673688381779176;"2020";8;"floral visitors";"nesting_larvae"
"4";"Cylindromyia_spp";0,024982044680719;0,0248539246145031;0,0251063998594286;"2020";8;"floral visitors";"nesting_larvae"
"5";"Dilophus_spp";0,0604091408029527;0,0601674124908496;0,0606270857694203;"2020";8;"floral visitors";"nesting_larvae"
"6";"Episyrphus_balteatus";0,0687265657300344;0,0684523490776628;0,0689794434286482;"2020";8;"floral visitors";"nesting_larvae"
"7";"Eupeodes_corollae";0,0630454796646678;0,0628233150720726;0,0632792412476694;"2020";8;"floral visitors";"nesting_larvae"
"8";"Lasiocampa_trifolii";0,0511643150149259;0,0509627289866768;0,0513613393426703;"2020";8;"floral visitors";"nesting_larvae"
"9";"Lasioglossum_malachurum";0,0671174810648302;0,0668551463403177;0,0673656660113264;"2020";8;"floral visitors";"nesting_larvae"
"10";"Lasioglossum_spp";0,0672786010000599;0,0670301265804708;0,0675125933669864;"2020";8;"floral visitors";"nesting_larvae"
"11";"Lomatia_spp";0,0472474681286084;0,0470490773865615;0,0474434791087932;"2020";8;"floral visitors";"nesting_larvae"
"12";"Musca_spp";0,040916518708516;0,0407402197776106;0,0410994229480494;"2020";8;"floral visitors";"nesting_larvae"
"13";"Osmia_ligurica";0,0384252651443402;0,0382599671898193;0,0386139595312628;"2020";8;"floral visitors";"nesting_larvae"
"14";"Pangonius_spp";0,0625980781071006;0,0623774119423993;0,0628219357196338;"2020";8;"floral visitors";"nesting_larvae"
"15";"Sarcophaga_spp";0,035770127348433;0,0355882307578158;0,0359538305503247;"2020";8;"floral visitors";"nesting_larvae"
"16";"Sphaerophoria_scripta";0,0629711210617432;0,0627291930427421;0,0632025352438234;"2020";8;"floral visitors";"nesting_larvae"
"17";"Sphaerophoria_spp";0,0629485678678945;0,0627224648039609;0,0631689047482644;"2020";8;"floral visitors";"nesting_larvae"
"18";"Ulidiidae";0,0408849199915536;0,0406950225847129;0,0410715427539777;"2020";8;"floral visitors";"nesting_larvae"
"19";"Vanessa_cardui";0,0428536469179804;0,0426259406761566;0,0430947692657817;"2020";8;"floral visitors";"nesting_larvae"
