"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"CETE";0,0138463740528002;0,0133520801123946;0,0143983798461854;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"2";"CHFU";0,0145573863146359;0,0140744587699454;0,0151356306643259;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"3";"HOMA";0,0231970881503867;0,0225130495010933;0,0239840606840812;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"4";"LEMA";0,0153574651734087;0,0147877775057556;0,0160139665378429;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"5";"PAIN";0,0175796496764579;0,0170588786591856;0,0181654633042156;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"6";"PLCO";0,0176246348633193;0,0171063515856445;0,018211707323494;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"7";"POMA";0,0178191754222728;0,0172437475709748;0,0184434006934979;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"8";"PUPA";0,0151168751793366;0,014633171313802;0,0156542326091925;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"9";"SPRU";0,015877433488603;0,0153480679035587;0,0164066689775556;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"10";"Aelia_spp";0,0474956735138003;0,0464516284290166;0,04851508659822;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"11";"Aiolopus_strepens";0,0184275335221856;0,0178850115051068;0,019006902065672;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"12";"Brassicogethes_spp";0,022704007786986;0,0219703517089199;0,0234298018164713;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"13";"Bruchidae";0,014536820136137;0,0140506712183316;0,0150404781385933;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"14";"Cantharis_coronata";0,0376218469955754;0,0365827377921802;0,0386375398675568;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"15";"Cercopoidea";0,0201953027676176;0,0195675465249004;0,0208220775192221;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"16";"Cochlicella_barbara";0,168493391080632;0,166630794747082;0,170490115268578;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"17";"Conocephalus_dorsalis";0,0291337810646358;0,0283472402538806;0,0300146003213849;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"18";"Lasiocampa_trifolii_caterpillar";0,0258972845821574;0,02518371485451;0,0265675390431037;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"19";"Lepidoptera_caterpillar";0,0259771640895716;0,0252338540106124;0,0267308606865369;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"20";"Malachius_bipustulatus";0,026824360132636;0,0261261534367923;0,0275547865200711;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"21";"Meligethes_spp";0,0353803039693458;0,0343925969319101;0,0363784988767007;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"22";"Oedemeridae";0,0273494181758199;0,0265411108569021;0,0281393419052941;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"23";"Otala_lactea";0,0196540734792994;0,0191297073851354;0,0202336206389107;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"24";"Philaenus_spumarius";0,0178898651071826;0,017324443482382;0,0185018943072113;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"25";"Psilothrix_viridicoerulea";0,0357362444853345;0,0348693018511361;0,0366173466179496;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"26";"Pyrrhocoris_apterus";0,0155648217420891;0,0150958929087362;0,0160538961745395;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"27";"Tessellana_tessellata";0,0873121703400006;0,0858694677421025;0,0887064416928918;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
"28";"Theba_pisana";0,172829854707772;0,170987251275523;0,174695740502631;"2019";6;"plants-herbivores";"nesting_larvae_phenology"
