"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,00729797703278039;0,00621852232059062;0,0085895645882178;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"2";"CETE";0,118037514218008;0,110437088576656;0,125837858305049;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"3";"CHFU";0,000969611406386803;0,000636556849360081;0,00141908899206384;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"4";"CHMI";0,00551001171160318;0,00404352089599489;0,00784995181297136;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"5";"HOMA";0,00487843766373129;0,00381748721791215;0,00612526258444098;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"6";"LEMA";0,0197382528419936;0,0165743745230822;0,0233582587827605;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"7";"MESP";0,00393004485746095;0,00329459158145066;0,00470049795816096;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"8";"PAIN";0,00284823344284907;0,00220069065529925;0,00372950244412114;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"9";"PLCO";0,0572102916603425;0,0503216759011081;0,0652189047270639;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"10";"POMA";0,00366585688220949;0,00298836755506562;0,00443813305718501;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"11";"PUPA";0,0113867931201424;0,00833066706358335;0,0160925999888641;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"12";"SASO";0,00469051620295939;0,00376791676610811;0,00592190227763875;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"13";"SCLA";0,00640751769250215;0,00537512995361577;0,00758448086381623;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"14";"SOAS";0,00299430558339837;0,00244673551478737;0,00365848104729575;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"15";"Anastoechus_spp";0,0609456777048291;0,0541841055623192;0,0689838327479618;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"16";"Andrena_spp";0,0465312988772498;0,0406573082243822;0,0531931072657256;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"17";"Bombylius_major";0,0358282892755538;0,032189208040405;0,0401171413566051;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"18";"Braconidae";0,00914109367721874;0,00734988838707766;0,0113122103241276;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"19";"Calliphoridae";0,00257218119650361;0,00221187303623365;0,00299416658142781;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"20";"Cylindromyia_spp";0,00358292798051686;0,00311145426707821;0,00409761244024657;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"21";"Empis_spp";0,0150151836007808;0,0119291817675075;0,0185927005202332;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"22";"Episyrphus_balteatus";0,209420744242963;0,199495458006299;0,220278144634138;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"23";"Eucera_spp";0,00377028947601271;0,00317819789379511;0,00451419938262268;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"24";"Geometridae";0,0188574998748354;0,015789460384616;0,0227152258389341;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"25";"Lasioglossum_malachurum";0,172980531559486;0,164151981593613;0,182980129070538;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"26";"Musca_spp";0,00855982567566337;0,00741387082673512;0,0098540865125343;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"27";"Pangonius_spp";0,130451424334314;0,122890925639625;0,1376710574019;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"28";"Sphaerophoria_scripta";0,0304734493655165;0,0277403817886256;0,0332076306891107;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
"29";"Ulidiidae";0,00230421884218861;0,00187779716636943;0,00279511186172934;"2020";1;"plants-floral visitors";"nesting_larvae_phenology"
