"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"CETE";0,0491087572512802;0,0490202873241898;0,0491951206557746;"2020";6;"plants-floral visitors";"nesting_larvae"
"2";"CHFU";0,0485254582969863;0,0484423971023016;0,0486132675531232;"2020";6;"plants-floral visitors";"nesting_larvae"
"3";"HOMA";0,200212166944174;0,200079813581262;0,200342980066448;"2020";6;"plants-floral visitors";"nesting_larvae"
"4";"LEMA";0,172204727881544;0,172095367207886;0,172311302877458;"2020";6;"plants-floral visitors";"nesting_larvae"
"5";"PAIN";0,0442608866740592;0,0441789601504366;0,0443450721997034;"2020";6;"plants-floral visitors";"nesting_larvae"
"6";"PLCO";0,0607803230541811;0,060680590834611;0,0608830007606104;"2020";6;"plants-floral visitors";"nesting_larvae"
"7";"POMA";0,055102460208906;0,0550139115321749;0,0551999623995762;"2020";6;"plants-floral visitors";"nesting_larvae"
"8";"PUPA";0,241904033719349;0,241809652475279;0,242005109366509;"2020";6;"plants-floral visitors";"nesting_larvae"
"9";"SPRU";0,0488701545521675;0,0487837397704331;0,0489598557218528;"2020";6;"plants-floral visitors";"nesting_larvae"
"10";"Lasioglossum_malachurum";0,0125138912698095;0,0124785289447974;0,0125500749667273;"2020";6;"plants-floral visitors";"nesting_larvae"
"11";"Musca_spp";0,0665171401475434;0,0664201364825046;0,0666172998831349;"2020";6;"plants-floral visitors";"nesting_larvae"
