"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0260911521631933;0,0247729893093436;0,0275251063786432;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"2";"CETE";0,0450297360428789;0,0420413469188733;0,0484331538728607;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"3";"CHFU";0,0101287174682389;0,00946894673987766;0,0108268769492755;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"4";"CHMI";0,0220688576497156;0,0203308072804352;0,0241946838137455;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"5";"HOMA";0,0558795304522484;0,0524370413318069;0,0600577859029769;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"6";"LEMA";0,0126668215653406;0,0115735400557402;0,0138453698749646;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"7";"MESP";0,0224287069280421;0,0204444216841393;0,0248432924764133;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"8";"PAIN";0,0138082761314508;0,0129271896318365;0,0146742763139955;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"9";"PLCO";0,0444589102951029;0,0422138369314181;0,0468289993246119;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"10";"POMA";0,117424576425137;0,111878618613472;0,12449899385022;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"11";"POMO";0,0306920852758495;0,0284055645130353;0,0330285256219881;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"12";"PUPA";0,0511046860807062;0,0489280586187565;0,0535812408456496;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"13";"SASO";0,0489766589565061;0,0446914000905495;0,0544235663549224;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"14";"SCLA";0,0532799918125047;0,0487761561700934;0,059869722352398;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"15";"SOAS";0,0402626087078138;0,0371150733910979;0,0434946162006717;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"16";"SPRU";0,027637900117212;0,0253775012139301;0,0307252578142336;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"17";"Aelia_spp";0,0169629549550347;0,0157150844961704;0,0183955205935885;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"18";"Agriotes_spp";0,0119218715043256;0,0111444755333161;0,012760788208142;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"19";"Aiolopus_strepens";0,0159296134965364;0,0149332115624316;0,0169569065797859;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"20";"Brassicogethes_spp";0,0346622036624069;0,0326351508299346;0,0367814528477046;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"21";"Cochlicella_barbara";0,0363853970617105;0,0344506310546309;0,0386098331879967;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"22";"Coscinia_spp";0,0133592581102935;0,0124557683243465;0,0144014109424856;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"23";"Cryptocephalus_spp";0,0183797520469523;0,0171693533577967;0,0197804677132206;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"24";"Lagorina_sericea";0,0152554107333807;0,0139229658022472;0,0168996516016106;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"25";"Lasiocampa_trifolii_caterpillar";0,0241369633889934;0,0216498863198375;0,027340548700403;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"26";"Malachius_bipustulatus";0,0151386218523137;0,0141386481910652;0,0161743571417397;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"27";"Miridae";0,0222987766048018;0,0200027255656617;0,0250689961603623;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"28";"Mordellidae";0,019348925808892;0,0181840416747544;0,0205700182429335;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"29";"Oedemeridae";0,0185786349503508;0,0173365871693222;0,0199818091678125;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"30";"Oxycarenus_hyalinipennis";0,0140553834610893;0,0131257522711975;0,0150556718528461;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"31";"Psilothrix_viridicoerulea";0,0263045838519979;0,0248682231347855;0,0278601515638613;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"32";"Tessellana_tessellata";0,0193520610575644;0,017654622721268;0,0213079234178172;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"33";"Theba_pisana";0,0274392550039441;0,0246594953047885;0,0308685589587483;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
"34";"Thysanoptera";0,0285511163774706;0,0258802551122334;0,0316524602499805;"2020";9;"plants-herbivores";"nesting_larvae_phenology"
