"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,055474070511678;0,0510266087953356;0,0603626275145759;"2019";9;"plants-floral visitors";"nesting_larvae"
"2";"CETE";0,0681134467253012;0,0620608450879028;0,0758721648551514;"2019";9;"plants-floral visitors";"nesting_larvae"
"3";"CHFU";0,055191196651715;0,051513995908275;0,059291138304784;"2019";9;"plants-floral visitors";"nesting_larvae"
"4";"CHMI";0,0272800316669409;0,024957602578496;0,0302823396492868;"2019";9;"plants-floral visitors";"nesting_larvae"
"5";"HOMA";0,0686679371330133;0,0636378885311391;0,0744483542222411;"2019";9;"plants-floral visitors";"nesting_larvae"
"6";"LEMA";0,0456104656433333;0,0424051540303424;0,0490396245505352;"2019";9;"plants-floral visitors";"nesting_larvae"
"7";"MESP";0,0308118571812879;0,0279140341509227;0,034145763489065;"2019";9;"plants-floral visitors";"nesting_larvae"
"8";"PAIN";0,0217350087365986;0,0179318197147095;0,0279760156327274;"2019";9;"plants-floral visitors";"nesting_larvae"
"9";"PLCO";0,0339753710572595;0,0312590355179507;0,0375057939152574;"2019";9;"plants-floral visitors";"nesting_larvae"
"10";"POMA";0,0517170907320294;0,0468502845593132;0,0570958844984233;"2019";9;"plants-floral visitors";"nesting_larvae"
"11";"POMO";0,0235900349543314;0,0216205821687447;0,0258400650479868;"2019";9;"plants-floral visitors";"nesting_larvae"
"12";"PUPA";0,0472967387061985;0,04322033196505;0,0516898475066234;"2019";9;"plants-floral visitors";"nesting_larvae"
"13";"SASO";0,0556477825732616;0,0520491865049002;0,0596194602485447;"2019";9;"plants-floral visitors";"nesting_larvae"
"14";"SCLA";0,0595127693618993;0,0548037718394502;0,0652622898922759;"2019";9;"plants-floral visitors";"nesting_larvae"
"15";"SOAS";0,0524170562075149;0,0483673905683583;0,0565061257052533;"2019";9;"plants-floral visitors";"nesting_larvae"
"16";"SPRU";0,0267880658140859;0,0236257197829564;0,0303109085822043;"2019";9;"plants-floral visitors";"nesting_larvae"
"17";"Andrena_cinerea";0,0119090056712148;0,0102138965674493;0,0139604664104304;"2019";9;"plants-floral visitors";"nesting_larvae"
"18";"Dilophus_spp";0,0771035830998258;0,0725699483396517;0,0820558166611072;"2019";9;"plants-floral visitors";"nesting_larvae"
"19";"Episyrphus_balteatus";0,0255943728786978;0,0231503302691292;0,0284378033830708;"2019";9;"plants-floral visitors";"nesting_larvae"
"20";"Eucera_spp";0,0112085830092928;0,00995698077877711;0,0126223645039475;"2019";9;"plants-floral visitors";"nesting_larvae"
"21";"Eupeodes_corollae";0,0274210508790811;0,0243760254550374;0,0312325533509795;"2019";9;"plants-floral visitors";"nesting_larvae"
"22";"Lomatia_spp";0,0136380599768662;0,0122804149838484;0,0151407067989112;"2019";9;"plants-floral visitors";"nesting_larvae"
"23";"Melanostoma_spp";0,0138377670499143;0,0126261979279094;0,0150830566531208;"2019";9;"plants-floral visitors";"nesting_larvae"
"24";"Musca_spp";0,0231776197135605;0,0215306816354958;0,0249535834085609;"2019";9;"plants-floral visitors";"nesting_larvae"
"25";"Scaeva_spp";0,0195942051578972;0,0172722219385837;0,0225421365394575;"2019";9;"plants-floral visitors";"nesting_larvae"
"26";"Sphaerophoria_scripta";0,0526868289072011;0,0495230770813937;0,056274164108193;"2019";9;"plants-floral visitors";"nesting_larvae"
