"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"Andrena_cinerea";0,0639139735626036;0,0638873137951691;0,0639432642729776;"2019";7;"floral visitors";"nesting_larvae_phenology"
"2";"Bombyliidae";0,0402356668483151;0,0402145819493962;0,0402582236034972;"2019";7;"floral visitors";"nesting_larvae_phenology"
"3";"Colias_croceus";0,0644496108626197;0,0644199404937286;0,0644779105157321;"2019";7;"floral visitors";"nesting_larvae_phenology"
"4";"Culicidae";0,0448256157766938;0,0448016100965034;0,0448495900605363;"2019";7;"floral visitors";"nesting_larvae_phenology"
"5";"Dilophus_spp";0,0699334958006999;0,0699017493690359;0,0699649453827706;"2019";7;"floral visitors";"nesting_larvae_phenology"
"6";"Empis_tesellata";0,0537079771131537;0,0536831667890911;0,0537341078952807;"2019";7;"floral visitors";"nesting_larvae_phenology"
"7";"Eucera_spp";0,0616989508921711;0,0616709763813468;0,0617282361470732;"2019";7;"floral visitors";"nesting_larvae_phenology"
"8";"Eupeodes_corollae";0,0820679818704025;0,0820404583746752;0,0820993946242311;"2019";7;"floral visitors";"nesting_larvae_phenology"
"9";"Lasiocampa_trifolii";0,0487420637392475;0,0487189651698748;0,0487665371474345;"2019";7;"floral visitors";"nesting_larvae_phenology"
"10";"Lomatia_spp";0,046368434423575;0,0463440298189589;0,0463919010398208;"2019";7;"floral visitors";"nesting_larvae_phenology"
"11";"Melanostoma_spp";0,0561774608617534;0,0561534209159292;0,0562016935277397;"2019";7;"floral visitors";"nesting_larvae_phenology"
"12";"Musca_spp";0,0593481406278604;0,0593187078642338;0,0593761878192311;"2019";7;"floral visitors";"nesting_larvae_phenology"
"13";"Odontomyia_spp";0,0473095065783342;0,0472839351504243;0,047335186646259;"2019";7;"floral visitors";"nesting_larvae_phenology"
"14";"Scaeva_spp";0,0766352258795675;0,0766081153090762;0,0766615160567378;"2019";7;"floral visitors";"nesting_larvae_phenology"
"15";"Sphaerophoria_scripta";0,0860259224346304;0,0859958099210139;0,0860538894225051;"2019";7;"floral visitors";"nesting_larvae_phenology"
"16";"Ulidiidae";0,0477548824015247;0,0477322124224244;0,0477800883613883;"2019";7;"floral visitors";"nesting_larvae_phenology"
"17";"Vanessa_cardui";0,0508050903268475;0,0507773979170149;0,0508328295565204;"2019";7;"floral visitors";"nesting_larvae_phenology"
