"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,00264467350436294;1,25904990509915e-06;0,0193936283032455;"2019";8;"plants-floral visitors";"mean_field"
"2";"CETE";0,000644553816661532;8,49300699890496e-07;0,00489051832942884;"2019";8;"plants-floral visitors";"mean_field"
"3";"CHFU";8,08163337767749e-05;6,96157694912641e-09;0,00051535000945092;"2019";8;"plants-floral visitors";"mean_field"
"4";"HOMA";0,000191025927197391;2,3056204778884e-07;0,00122840817532261;"2019";8;"plants-floral visitors";"mean_field"
"5";"LEMA";0,000114668916344423;5,10127789355849e-07;0,000707544458689794;"2019";8;"plants-floral visitors";"mean_field"
"6";"MESP";0,00347750363009581;1,21336165961331e-05;0,023551494969243;"2019";8;"plants-floral visitors";"mean_field"
"7";"PAIN";0,00339014665750999;3,20061621467857e-07;0,026291652489464;"2019";8;"plants-floral visitors";"mean_field"
"8";"PLCO";0,000266053186046285;7,19690290830278e-08;0,00205531438318372;"2019";8;"plants-floral visitors";"mean_field"
"9";"POMA";0,00941682173146638;1,90283096154384e-05;0,0636926051503508;"2019";8;"plants-floral visitors";"mean_field"
"10";"POMO";0,000247768239874275;1,36826734622316e-06;0,00163142624302649;"2019";8;"plants-floral visitors";"mean_field"
"11";"PUPA";9,7184270432146e-07;7,47135901395262e-09;6,06114776605718e-06;"2019";8;"plants-floral visitors";"mean_field"
"12";"RAPE";0,0121338815452845;3,00641671617174e-07;0,0854954250524952;"2019";8;"plants-floral visitors";"mean_field"
"13";"SASO";0,000129782986686646;7,72968062542656e-07;0,000916907642609619;"2019";8;"plants-floral visitors";"mean_field"
"14";"SCLA";4,88359395206537e-06;3,35694513117438e-08;2,96571627353721e-05;"2019";8;"plants-floral visitors";"mean_field"
"15";"SOAS";1,23317661534373e-05;1,12254901447692e-07;7,06052228558795e-05;"2019";8;"plants-floral visitors";"mean_field"
"16";"SPRU";0,000766808846801085;2,6805048150547e-07;0,00593085504051339;"2019";8;"plants-floral visitors";"mean_field"
"17";"Andrena_cinerea";0,00374872438231418;1,24050586374943e-05;0,0259425057434115;"2019";8;"plants-floral visitors";"mean_field"
"18";"Bombyliidae";0,617566890678859;0,00260852059102306;0,995514464061408;"2019";8;"plants-floral visitors";"mean_field"
"19";"Calliphoridae";0,000365100588024008;7,66509481221612e-07;0,00218275659770729;"2019";8;"plants-floral visitors";"mean_field"
"20";"Chrysididae";0,000376096576550212;1,374604535084e-07;0,00304658299586093;"2019";8;"plants-floral visitors";"mean_field"
"21";"Dilophus_spp";0,113184852502674;0,000116622143198166;0,635657173298955;"2019";8;"plants-floral visitors";"mean_field"
"22";"Diplazon_spp";0,000133469188450972;6,91334166466768e-07;0,000846626933568519;"2019";8;"plants-floral visitors";"mean_field"
"23";"Empis_tesellata";0,00385513608794485;9,80123582726031e-07;0,0287788808980505;"2019";8;"plants-floral visitors";"mean_field"
"24";"Episyrphus_balteatus";0,0192256613274305;3,45727886812653e-06;0,123187248009452;"2019";8;"plants-floral visitors";"mean_field"
"25";"Eristalis_spp";0,0206358815058322;1,40583834975917e-05;0,156817875277399;"2019";8;"plants-floral visitors";"mean_field"
"26";"Eucera_spp";0,00218386011920774;1,40208452023006e-05;0,0143125435591111;"2019";8;"plants-floral visitors";"mean_field"
"27";"Eupeodes_corollae";0,000255821701628429;1,70837892140676e-06;0,00139884315814315;"2019";8;"plants-floral visitors";"mean_field"
"28";"Lasiocampa_trifolii";0,0107866187064439;2,65223195970881e-05;0,0787783320440151;"2019";8;"plants-floral visitors";"mean_field"
"29";"Lomatia_spp";0,0240408606248114;5,64519679487089e-06;0,164506899215886;"2019";8;"plants-floral visitors";"mean_field"
"30";"Musca_spp";0,122551799370887;0,000249420026702438;0,653262492437611;"2019";8;"plants-floral visitors";"mean_field"
"31";"Nemotelus_spp";0,0054956855278948;2,19023950230027e-07;0,0376935652135221;"2019";8;"plants-floral visitors";"mean_field"
"32";"Nephrotoma_spp";0,00193060169645362;5,85796883978332e-06;0,0129318129272372;"2019";8;"plants-floral visitors";"mean_field"
"33";"Odontomyia_spp";0,00994771781943141;1,97908613049385e-06;0,0706923310359725;"2019";8;"plants-floral visitors";"mean_field"
"34";"Scaeva_spp";0,00708279885037119;5,55429397666562e-06;0,055731924940664;"2019";8;"plants-floral visitors";"mean_field"
"35";"Sphaerophoria_scripta";0,0010249899147022;7,38110761539453e-06;0,00585927132358796;"2019";8;"plants-floral visitors";"mean_field"
"36";"Thymelicus_spp";0,0020847403051704;6,99722737494314e-06;0,013288804455534;"2019";8;"plants-floral visitors";"mean_field"
