"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,015964637453281;0,01340085888724;0,0186288552341063;"2020";8;"plants-floral visitors";"nesting_larvae"
"2";"CETE";0,108832312460343;0,0944453931362732;0,124760023983255;"2020";8;"plants-floral visitors";"nesting_larvae"
"3";"CHFU";0,00738911552984307;0,00455559044333933;0,0120194205204546;"2020";8;"plants-floral visitors";"nesting_larvae"
"4";"HOMA";0,0699029909211347;0,059262678675536;0,0810074516137331;"2020";8;"plants-floral visitors";"nesting_larvae"
"5";"LEMA";0,00745689937575274;0,00551069275342945;0,00971714961001488;"2020";8;"plants-floral visitors";"nesting_larvae"
"6";"MESP";0,00833674104235112;0,00566866103223822;0,0124504726928902;"2020";8;"plants-floral visitors";"nesting_larvae"
"7";"PAIN";0,0607742431804663;0,0186468919185062;0,137217604721135;"2020";8;"plants-floral visitors";"nesting_larvae"
"8";"PLCO";0,0453480541973102;0,0379501429936973;0,0532428425066803;"2020";8;"plants-floral visitors";"nesting_larvae"
"9";"POMA";0,0531417970657799;0,0456092875498787;0,0608702401412636;"2020";8;"plants-floral visitors";"nesting_larvae"
"10";"POMO";0,0280502892268551;0,0238241633910134;0,0322466515436046;"2020";8;"plants-floral visitors";"nesting_larvae"
"11";"PUPA";0,00635585227882319;0,00520688946069909;0,00776210785932787;"2020";8;"plants-floral visitors";"nesting_larvae"
"12";"RAPE";0,0163572349355768;0,0136251177904648;0,0191908310389704;"2020";8;"plants-floral visitors";"nesting_larvae"
"13";"SASO";0,0535333426373064;0,0434873881973054;0,0648442027411236;"2020";8;"plants-floral visitors";"nesting_larvae"
"14";"SCLA";0,0429700695458601;0,0355047179959556;0,0512239248104075;"2020";8;"plants-floral visitors";"nesting_larvae"
"15";"SOAS";0,023740444843715;0,0198020759061547;0,028340558325602;"2020";8;"plants-floral visitors";"nesting_larvae"
"16";"SPRU";0,0484600043419961;0,0412650185289687;0,0563340181520281;"2020";8;"plants-floral visitors";"nesting_larvae"
"17";"Anastoechus_spp";0,0126593173446379;0,0103358096418527;0,015323695398116;"2020";8;"plants-floral visitors";"nesting_larvae"
"18";"Andrena_humilis";0,0301586902024391;0,0212849123018086;0,0412497574211424;"2020";8;"plants-floral visitors";"nesting_larvae"
"19";"Andrena_spp";0,0248411891376526;0,0208339802486593;0,0291505605843053;"2020";8;"plants-floral visitors";"nesting_larvae"
"20";"Cylindromyia_spp";0,0101576175715544;0,0072297384749198;0,0144393444719318;"2020";8;"plants-floral visitors";"nesting_larvae"
"21";"Dilophus_spp";0,0104991050404592;0,00859936913353399;0,0126019519372808;"2020";8;"plants-floral visitors";"nesting_larvae"
"22";"Episyrphus_balteatus";0,0205140427405745;0,0158362670801512;0,0257810669819996;"2020";8;"plants-floral visitors";"nesting_larvae"
"23";"Eupeodes_corollae";0,0202075071984049;0,0146383713357678;0,0274373069994268;"2020";8;"plants-floral visitors";"nesting_larvae"
"24";"Lasiocampa_trifolii";0,0235265429840249;0,0184931037816006;0,0292012213538276;"2020";8;"plants-floral visitors";"nesting_larvae"
"25";"Lasioglossum_malachurum";0,0432146551437627;0,025784064344915;0,0768192108715361;"2020";8;"plants-floral visitors";"nesting_larvae"
"26";"Lasioglossum_spp";0,0240442966503982;0,0189636559602588;0,0304735125137999;"2020";8;"plants-floral visitors";"nesting_larvae"
"27";"Lomatia_spp";0,0073409424262112;0,00515161417379508;0,0101253822555824;"2020";8;"plants-floral visitors";"nesting_larvae"
"28";"Musca_spp";0,0229107129180024;0,0175232486507051;0,0293151175139401;"2020";8;"plants-floral visitors";"nesting_larvae"
"29";"Osmia_ligurica";0,00792409005640365;0,00560603214313624;0,010329163602837;"2020";8;"plants-floral visitors";"nesting_larvae"
"30";"Pangonius_spp";0,0302902117899709;0,0249818452996208;0,0360637854400722;"2020";8;"plants-floral visitors";"nesting_larvae"
"31";"Sarcophaga_spp";0,0242059669445994;0,0200540834838993;0,029157501453169;"2020";8;"plants-floral visitors";"nesting_larvae"
"32";"Sphaerophoria_scripta";0,0272305349944623;0,0213150461509736;0,0354019187562023;"2020";8;"plants-floral visitors";"nesting_larvae"
"33";"Sphaerophoria_spp";0,0245459096488283;0,0138403024419789;0,0389071059939605;"2020";8;"plants-floral visitors";"nesting_larvae"
"34";"Ulidiidae";0,0252887040659459;0,0216226646697281;0,0289023003069594;"2020";8;"plants-floral visitors";"nesting_larvae"
"35";"Vanessa_cardui";0,0138259341052728;0,0112193053253871;0,0167316049551243;"2020";8;"plants-floral visitors";"nesting_larvae"
