"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0746116027817472;0,0724218290792096;0,0769190109903046;"2020";5;"plants-floral visitors";"mean_field"
"2";"CETE";0,0737020132373601;0,0716769427945766;0,0757183601451011;"2020";5;"plants-floral visitors";"mean_field"
"3";"CHFU";0,0729844396048308;0,0708717748042474;0,075287819896843;"2020";5;"plants-floral visitors";"mean_field"
"4";"HOMA";0,0736620821251331;0,0715481571831035;0,0756336467525011;"2020";5;"plants-floral visitors";"mean_field"
"5";"LEMA";0,00588219257404401;0,00555548308354839;0,00623832410543314;"2020";5;"plants-floral visitors";"mean_field"
"6";"MESP";0,0732847822338829;0,0710379553263319;0,0753644980650919;"2020";5;"plants-floral visitors";"mean_field"
"7";"PAIN";0,0735357879517409;0,0713504023892405;0,0757016278172736;"2020";5;"plants-floral visitors";"mean_field"
"8";"POMA";0,0734752813975648;0,0712108778230013;0,0759179884080715;"2020";5;"plants-floral visitors";"mean_field"
"9";"PUPA";0,0119046360160463;0,0112875661886824;0,012600935853707;"2020";5;"plants-floral visitors";"mean_field"
"10";"RAPE";0,0732409420876175;0,0713575493385819;0,0752667819488572;"2020";5;"plants-floral visitors";"mean_field"
"11";"SASO";0,0739306619180724;0,0719344358160768;0,0760521662605369;"2020";5;"plants-floral visitors";"mean_field"
"12";"SOAS";0,0748523927056945;0,0725765456159906;0,0773795509357705;"2020";5;"plants-floral visitors";"mean_field"
"13";"Cylindromyia_spp";0,0485171649143684;0,0469766753183784;0,0500466475203841;"2020";5;"plants-floral visitors";"mean_field"
"14";"Lasioglossum_malachurum";0,00730449208602605;0,00694502588742316;0,0077432262805474;"2020";5;"plants-floral visitors";"mean_field"
"15";"Lasioglossum_spp";0,0703587075979444;0,0683537901004414;0,0724253488119526;"2020";5;"plants-floral visitors";"mean_field"
"16";"Musca_spp";0,0490012639368938;0,0474901617450864;0,05049390921178;"2020";5;"plants-floral visitors";"mean_field"
"17";"Ulidiidae";0,069751556831033;0,0676740963701619;0,071925649586376;"2020";5;"plants-floral visitors";"mean_field"
