"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0554274648703822;0,0553836806597367;0,0554697797820771;"2020";4;"plants-floral visitors";"nesting_larvae"
"2";"CETE";0,0559691848982274;0,0559249311084386;0,0560118341215489;"2020";4;"plants-floral visitors";"nesting_larvae"
"3";"CHFU";0,0556259645539026;0,055577938058211;0,0556710889421867;"2020";4;"plants-floral visitors";"nesting_larvae"
"4";"HOMA";0,187190837867522;0,187115248996895;0,187266385577512;"2020";4;"plants-floral visitors";"nesting_larvae"
"5";"LEMA";0,0154721244983179;0,0154532301213804;0,0154916102859923;"2020";4;"plants-floral visitors";"nesting_larvae"
"6";"MESP";0,0558493963022446;0,0558059791030011;0,0558920968441951;"2020";4;"plants-floral visitors";"nesting_larvae"
"7";"PAIN";0,0580527197022071;0,0580058459281567;0,0580991959745961;"2020";4;"plants-floral visitors";"nesting_larvae"
"8";"PLCO";0,0563061538714193;0,0562615710148897;0,0563467304298306;"2020";4;"plants-floral visitors";"nesting_larvae"
"9";"POMA";0,0481805006176018;0,0481474894942124;0,0482158730406554;"2020";4;"plants-floral visitors";"nesting_larvae"
"10";"SASO";0,0559914109201173;0,0559488884996229;0,0560325760834492;"2020";4;"plants-floral visitors";"nesting_larvae"
"11";"Colias_croceus";0,0571435572132235;0,0571060766364275;0,0571797283758711;"2020";4;"plants-floral visitors";"nesting_larvae"
"12";"Lasioglossum_immunitum";0,0764210746403577;0,0763764315065277;0,0764673537701297;"2020";4;"plants-floral visitors";"nesting_larvae"
"13";"Lasioglossum_malachurum";0,0960291216785571;0,0959748268217533;0,096083519300422;"2020";4;"plants-floral visitors";"nesting_larvae"
"14";"Lasioglossum_spp";0,076410917850363;0,0763687249293475;0,0764569395192014;"2020";4;"plants-floral visitors";"nesting_larvae"
"15";"Ulidiidae";0,0499295705155566;0,0498838085979989;0,0499759757997978;"2020";4;"plants-floral visitors";"nesting_larvae"
