"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"Aelia_spp";0,0535383138347732;0,0528988849516721;0,0541267964253657;"2020";4;"herbivores";"nesting_larvae"
"2";"Agriotes_spp";0,0335585745279886;0,0331514507680142;0,0339691837893007;"2020";4;"herbivores";"nesting_larvae"
"3";"Aiolopus_strepens";0,0611546919079269;0,060511662473954;0,0617904886076934;"2020";4;"herbivores";"nesting_larvae"
"4";"Brassicogethes_spp";0,0533650770892005;0,052787826994299;0,0539769149649968;"2020";4;"herbivores";"nesting_larvae"
"5";"Cochlicella_barbara";0,0334106833551777;0,0330128473386683;0,0338138940457399;"2020";4;"herbivores";"nesting_larvae"
"6";"Conocephalus_dorsalis";0,0533912911634474;0,0527568065421893;0,0540124171342793;"2020";4;"herbivores";"nesting_larvae"
"7";"Coscinia_spp";0,0861530943889918;0,0853683380687943;0,0869146689014626;"2020";4;"herbivores";"nesting_larvae"
"8";"Cryptocephalus_spp";0,061392455185433;0,0607294774167294;0,0620582556238894;"2020";4;"herbivores";"nesting_larvae"
"9";"Geometridae_caterpillar";0,08530193123236;0,084470022008149;0,0861510115681468;"2020";4;"herbivores";"nesting_larvae"
"10";"Lasiocampa_trifolii_caterpillar";0,0857729298503465;0,0850133666120317;0,0865367067495973;"2020";4;"herbivores";"nesting_larvae"
"11";"Malachius_bipustulatus";0,0534354852961791;0,052832029483393;0,0540224624797543;"2020";4;"herbivores";"nesting_larvae"
"12";"Oedemeridae";0,0533794312944232;0,0528099055796451;0,05396044772337;"2020";4;"herbivores";"nesting_larvae"
"13";"Psilothrix_viridicoerulea";0,0534814898207957;0,0528382777301407;0,0541036346827315;"2020";4;"herbivores";"nesting_larvae"
"14";"Scyphophorus_spp";0,085422376844505;0,084691529833871;0,0861663454883212;"2020";4;"herbivores";"nesting_larvae"
"15";"Tessellana_tessellata";0,0861603478062425;0,0852708753874342;0,0870049259401572;"2020";4;"herbivores";"nesting_larvae"
"16";"Theba_pisana";0,0610818264022089;0,060365290425979;0,0618199873965037;"2020";4;"herbivores";"nesting_larvae"
