"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,044579305496725;0,0428795602132037;0,0464207255411185;"2019";1;"plants-herbivores";"nesting_larvae"
"2";"CETE";0,0351203570348475;0,0339322982997287;0,0363231758567672;"2019";1;"plants-herbivores";"nesting_larvae"
"3";"CHFU";0,0145040963363976;0,0139487301170295;0,015082051301609;"2019";1;"plants-herbivores";"nesting_larvae"
"4";"CHMI";0,0229823857168245;0,0220778032542067;0,0240144451719877;"2019";1;"plants-herbivores";"nesting_larvae"
"5";"HOMA";0,0945939489535779;0,09205764268835;0,0974140760898122;"2019";1;"plants-herbivores";"nesting_larvae"
"6";"LEMA";0,0299365349550235;0,0286857774590776;0,0312431513378013;"2019";1;"plants-herbivores";"nesting_larvae"
"7";"MESP";0,00946987616275565;0,00904771308590744;0,00991613943498356;"2019";1;"plants-herbivores";"nesting_larvae"
"8";"PAIN";0,0722438834800768;0,0698958542609254;0,0750022110653533;"2019";1;"plants-herbivores";"nesting_larvae"
"9";"PLCO";0,0244198339652489;0,0232763647684284;0,0258983374676933;"2019";1;"plants-herbivores";"nesting_larvae"
"10";"POMA";0,0133074902430205;0,0121605544392394;0,0146916655872675;"2019";1;"plants-herbivores";"nesting_larvae"
"11";"PUPA";0,0203145786605582;0,0195613964049833;0,0211167962853639;"2019";1;"plants-herbivores";"nesting_larvae"
"12";"SASO";0,0138049349944016;0,0131534534701271;0,0145434142241012;"2019";1;"plants-herbivores";"nesting_larvae"
"13";"SCLA";0,0175157244270601;0,0167303482840065;0,0182733458482155;"2019";1;"plants-herbivores";"nesting_larvae"
"14";"SOAS";0,0158610016850141;0,0151901824943824;0,0166274565036043;"2019";1;"plants-herbivores";"nesting_larvae"
"15";"Aelia_spp";0,0314243142044077;0,0301030467759181;0,0328154115979087;"2019";1;"plants-herbivores";"nesting_larvae"
"16";"Aiolopus_strepens";0,027834521019533;0,0268086800708603;0,028974146884031;"2019";1;"plants-herbivores";"nesting_larvae"
"17";"Anthaxia_semicuprea";0,0304165450968463;0,029323090230029;0,0315578427236513;"2019";1;"plants-herbivores";"nesting_larvae"
"18";"Aphis_fabae";0,0181987383483939;0,0173987323780372;0,0190719146780921;"2019";1;"plants-herbivores";"nesting_larvae"
"19";"Brassicogethes_spp";0,0285722031345315;0,027469125251542;0,0297325319377057;"2019";1;"plants-herbivores";"nesting_larvae"
"20";"Cantharis_coronata";0,0220768948060308;0,0207280126357343;0,0239062216614735;"2019";1;"plants-herbivores";"nesting_larvae"
"21";"Cochlicella_barbara";0,03584690476472;0,0343098700992782;0,037617717482224;"2019";1;"plants-herbivores";"nesting_larvae"
"22";"Conocephalus_dorsalis";0,0283908540221033;0,0270906826156612;0,0299273952844571;"2019";1;"plants-herbivores";"nesting_larvae"
"23";"Dociostaurus_jagoi";0,0283187139977129;0,0271588032871785;0,0295814880586561;"2019";1;"plants-herbivores";"nesting_larvae"
"24";"Gryllus_bimaculatus";0,0193203066164455;0,0184217253554255;0,0203454691768999;"2019";1;"plants-herbivores";"nesting_larvae"
"25";"Lasiocampa_trifolii_caterpillar";0,0415389072587567;0,0399400738659448;0,043207597785381;"2019";1;"plants-herbivores";"nesting_larvae"
"26";"Lepidoptera_caterpillar";0,0395431878390173;0,0381063520688473;0,0409796422810392;"2019";1;"plants-herbivores";"nesting_larvae"
"27";"Malachius_bipustulatus";0,0331305637547919;0,0317455286397707;0,034523461326781;"2019";1;"plants-herbivores";"nesting_larvae"
"28";"Mordellidae";0,0331797101610411;0,0315528078554662;0,0350632683731387;"2019";1;"plants-herbivores";"nesting_larvae"
"29";"Oedemeridae";0,0320565905599844;0,0306551086965377;0,0338515115673353;"2019";1;"plants-herbivores";"nesting_larvae"
"30";"Psilothrix_viridicoerulea";0,0246951868897567;0,0236058772404415;0,0259598126583158;"2019";1;"plants-herbivores";"nesting_larvae"
"31";"Tessellana_tessellata";0,0621798904908663;0,0598840822398736;0,0645946109219412;"2019";1;"plants-herbivores";"nesting_larvae"
"32";"Theba_pisana";0,0346220149235288;0,0328919611737006;0,0364860367352806;"2019";1;"plants-herbivores";"nesting_larvae"
