"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0422225709483149;0,0210284549216698;0,0739268826813795;"2019";8;"plants-herbivores";"nesting_larvae"
"2";"CETE";0,0650701947085001;0,0416476468926983;0,0946027873795526;"2019";8;"plants-herbivores";"nesting_larvae"
"3";"CHFU";0,0433533314195268;0,00907396796385944;0,110151685323242;"2019";8;"plants-herbivores";"nesting_larvae"
"4";"HOMA";0,074617391615743;0,0297044725204602;0,160169501352218;"2019";8;"plants-herbivores";"nesting_larvae"
"5";"LEMA";0,00231828340954588;0,0010350792240469;0,00413903187819067;"2019";8;"plants-herbivores";"nesting_larvae"
"6";"MESP";0,00590885399314668;0,0027900969978502;0,0108243474848596;"2019";8;"plants-herbivores";"nesting_larvae"
"7";"PAIN";0,0943261258405852;0,0183861231413679;0,226388944805751;"2019";8;"plants-herbivores";"nesting_larvae"
"8";"PLCO";0,0743499196708619;0,0248966767100096;0,161463043522657;"2019";8;"plants-herbivores";"nesting_larvae"
"9";"POMA";0,105017676480564;0,0577635074490232;0,174963969037377;"2019";8;"plants-herbivores";"nesting_larvae"
"10";"POMO";0,0137558076529478;0,00454376805271186;0,0307579382244177;"2019";8;"plants-herbivores";"nesting_larvae"
"11";"PUPA";0,186936601540827;0,119815192894709;0,265146688137772;"2019";8;"plants-herbivores";"nesting_larvae"
"12";"RAPE";0,0111016206424804;0,00633360147768623;0,0182822767483887;"2019";8;"plants-herbivores";"nesting_larvae"
"13";"SASO";0,0384613367595534;0,0115908259026872;0,0858072947948222;"2019";8;"plants-herbivores";"nesting_larvae"
"14";"SCLA";0,00320014912196622;0,0016033150067327;0,00573755526961373;"2019";8;"plants-herbivores";"nesting_larvae"
"15";"SOAS";0,00828163640350502;0,00404652977094382;0,0147545897889068;"2019";8;"plants-herbivores";"nesting_larvae"
"16";"SPRU";0,0205637741204652;0,0105775730898955;0,0338824085268241;"2019";8;"plants-herbivores";"nesting_larvae"
"17";"Brassicogethes_spp";0,0311751940424567;0,00401714953254238;0,0883068208295489;"2019";8;"plants-herbivores";"nesting_larvae"
"18";"Bruchidae";0,00463482489411501;0,00239661184254391;0,00783859733212024;"2019";8;"plants-herbivores";"nesting_larvae"
"19";"Cantharis_coronata";0,00181612155564828;0,000985930377562069;0,00298812662765603;"2019";8;"plants-herbivores";"nesting_larvae"
"20";"Cochlicella_barbara";0,00411664864575129;0,00143522220331399;0,00833051646314288;"2019";8;"plants-herbivores";"nesting_larvae"
"21";"Conocephalus_dorsalis";0,0144654187417061;0,00337310657403365;0,0316593953005206;"2019";8;"plants-herbivores";"nesting_larvae"
"22";"Lepidoptera_caterpillar";0,00504508644872012;0,00229784617930663;0,00905192444892877;"2019";8;"plants-herbivores";"nesting_larvae"
"23";"Malachius_bipustulatus";0,0409247862110034;0,00311394122378085;0,122318197437099;"2019";8;"plants-herbivores";"nesting_larvae"
"24";"Meligethes_spp";0,00881634382581206;0,00400727076872811;0,0165077535637801;"2019";8;"plants-herbivores";"nesting_larvae"
"25";"Miridae";0,0065844436269282;0,0028216585706014;0,0119261511620024;"2019";8;"plants-herbivores";"nesting_larvae"
"26";"Mirini_spp";0,00581329994291924;0,00292708195457838;0,00964738674300842;"2019";8;"plants-herbivores";"nesting_larvae"
"27";"Mordellidae";0,00603613220720199;0,00206208149645478;0,0123540745830302;"2019";8;"plants-herbivores";"nesting_larvae"
"28";"Oedemeridae";0,00339130746115924;0,00195697513316106;0,00529071846252273;"2019";8;"plants-herbivores";"nesting_larvae"
"29";"Psilothrix_viridicoerulea";0,0146598897253118;0,00506267693461224;0,0290618715410086;"2019";8;"plants-herbivores";"nesting_larvae"
"30";"Tessellana_tessellata";0,0378144372497583;0,00543506865427221;0,0884113117650116;"2019";8;"plants-herbivores";"nesting_larvae"
"31";"Theba_pisana";0,0252207910929754;0,00236652952695124;0,0632171275903843;"2019";8;"plants-herbivores";"nesting_larvae"
