"";"species";"prob_excl_mean";"prob_excl_lowerCI";"prob_excl_upperCI";"year";"plot";"guild";"intraguild.type"
"1";"BEMA";0,0484757722329031;0,0432071048791856;0,0538780312171544;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"2";"CETE";0,0329210922909458;0,0295263551586332;0,0366192958567102;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"3";"CHFU";0,0257387307615998;0,0230892936241935;0,0287600158817404;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"4";"CHMI";0,0208072559744835;0,0170616013802968;0,0255891720055879;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"5";"HOMA";0,0491891500389202;0,0447452547864187;0,054570173522255;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"6";"LEMA";0,0300717627194629;0,0268820693931757;0,0335475143769904;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"7";"MESP";0,12482903226789;0,117912906765747;0,132477413211028;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"8";"PAIN";0,0204456140720485;0,0180920332188315;0,0232259751946832;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"9";"PLCO";0,025062467243585;0,0222508061761873;0,0285616952370986;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"10";"POMA";0,0648300439836218;0,0595135975135366;0,0701522461860198;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"11";"POMO";0,0205313033645756;0,0176648825701718;0,0240180044853917;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"12";"PUPA";0,00474298197895958;0,00403060132342058;0,00560326921057787;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"13";"RAPE";0,0232283504671701;0,0205815295572574;0,0259925308386289;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"14";"SASO";0,0466216735902128;0,0419050364371295;0,051703317884096;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"15";"SCLA";0,0259738720309443;0,0221257358595852;0,0310348154452751;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"16";"SOAS";0,0141757859439455;0,0118775918326372;0,0166914573556528;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"17";"SPRU";0,0853345980205554;0,0792710278793906;0,0929799488501607;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"18";"Andrena_cinerea";0,0359751484907988;0,0326793873782836;0,0400138604515516;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"19";"Bombyliidae";0,00942718649945635;0,00684144743417216;0,0137510596845584;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"20";"Colias_croceus";0,0129863041469472;0,0107473845770484;0,0156119796271835;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"21";"Culicidae";0,0111435827772435;0,00851070219927425;0,0144523084028772;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"22";"Dilophus_spp";0,0194371988201311;0,0170751437656731;0,0223537802422366;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"23";"Empis_tesellata";0,0137819660550794;0,0125045888004855;0,0151934895856918;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"24";"Eucera_spp";0,0104554084513668;0,00885308357338065;0,0121054047596361;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"25";"Eupeodes_corollae";0,0171152152955972;0,0139410426841047;0,0212323755942318;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"26";"Lasiocampa_trifolii";0,010273779965995;0,0089164183084201;0,0119005208500869;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"27";"Lomatia_spp";0,00872389982158513;0,00682262977076075;0,0116265824518783;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"28";"Melanostoma_spp";0,0111376814617414;0,00947612749043836;0,0132009622517622;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"29";"Musca_spp";0,0313452183577842;0,0283060548296865;0,0345390571210959;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"30";"Odontomyia_spp";0,0521176100717287;0,0483795383173104;0,0562169122563919;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"31";"Scaeva_spp";0,0154582901312699;0,0128593152625597;0,0180704607835022;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"32";"Sphaerophoria_scripta";0,0522256110307487;0,0472582840345443;0,0582617141851449;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"33";"Ulidiidae";0,0148612540562667;0,0127023136130151;0,0176281180980107;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
"34";"Vanessa_cardui";0,0105551575844361;0,00876827561665793;0,0127147191509714;"2019";7;"plants-floral visitors";"nesting_larvae_phenology"
